Probe Set ID	Gene Symbol
1442935_at	---
1442936_at	---
1442937_at	C77190
1442938_at	D12Ertd247e
1442939_at	Rif1
1442940_at	---
1442941_at	C77027
1442942_at	Eif4h
1442943_at	Usp20
1442944_at	C76555
1442945_at	2010109K09Rik
1442946_at	---
1442947_x_at	---
1442948_at	C79452
1442949_at	---
1442950_at	---
1442951_at	---
1442952_at	---
1442953_at	---
1442954_at	---
1442955_at	---
1442956_at	---
1442957_at	G730013B05Rik
1442958_at	---
1442959_at	Birc6
1442960_at	Muc20
1442961_at	---
1442962_at	---
1442963_at	Plcg1
1442964_at	---
1442965_at	---
1442966_at	---
1442967_at	AU020147
1442968_at	D9Ertd241e
1442969_at	---
1442970_at	Fchsd2
1442971_at	Baz2b
1442972_at	---
1442973_at	C80865
1442974_at	D6Ertd160e
1442975_at	---
1442976_at	---
1442977_at	---
1442978_at	Mpdz
1442979_at	Gm6802
1442980_at	---
1442981_at	---
1442982_at	Ccdc66
1442983_at	---
1442984_at	C80060
1442985_at	---
1442986_at	---
1442987_at	---
1442988_at	---
1442989_at	---
1442990_at	---
1442991_at	B3gat2
1442992_at	130004C03
1442993_at	Itgb3bp
1442994_at	---
1442995_at	---
1442996_x_at	---
1442997_at	---
1442998_at	---
1442999_at	B930036G03Rik
1443000_at	Fam48a
1443001_at	C78344
1443002_at	Zfr
1443003_at	---
1443004_at	---
1443005_at	Zeb1
1443006_at	---
1443007_at	---
1443008_at	Msi2
1443009_at	---
1443010_at	---
1443011_at	Prmt7
1443012_at	---
1443013_at	---
1443014_at	4833403I15Rik
1443015_at	Rhoh
1443016_at	---
1443017_at	Cpeb2
1443018_at	---
1443019_at	---
1443020_at	Hmbox1
1443021_at	Mthfs
1443022_at	Tctn3
1443023_at	---
1443024_at	---
1443025_at	---
1443026_at	---
1443027_at	---
1443028_at	Larp6
1443029_at	Ppfibp1
1443030_at	L3mbtl3
1443031_at	---
1443032_at	---
1443033_at	Rbm14
1443034_at	Hps1
1443035_at	---
1443036_at	Zfp804a
1443037_at	---
1443038_at	---
1443039_at	Lat2
1443040_x_at	Lat2
1443041_at	Zbtb17
1443042_at	---
1443043_at	Otop2
1443044_at	A830091E24
1443045_at	Ints7
1443046_at	Abcd3
1443047_at	---
1443048_at	---
1443049_at	Tmem19
1443050_at	Fn3krp
1443051_at	---
1443052_at	C330019L16Rik /// Gm2381
1443053_at	---
1443054_at	Kcnj15
1443055_at	B230369F24Rik
1443056_at	---
1443057_at	---
1443058_at	Macrod2
1443059_at	Hsd17b11
1443060_at	Dnahc17
1443061_at	---
1443062_at	Auts2
1443063_at	Rlbp1l2
1443064_at	9130004C02Rik
1443065_at	---
1443066_at	---
1443067_at	---
1443068_at	D130084N16Rik
1443069_at	---
1443070_at	---
1443071_at	AI839979
1443072_at	---
1443073_at	LOC545681
1443074_at	---
1443075_at	---
1443076_at	Letm2
1443077_at	1700081L11Rik
1443078_at	6030439D06Rik
1443079_at	---
1443080_at	Adcy5
1443081_at	Gata6
1443082_at	---
1443083_at	---
1443084_at	Ctso
1443085_at	---
1443086_at	Alcam
1443087_at	Cdc23
1443088_at	9930031P18Rik
1443089_at	Xpo7
1443090_at	---
1443091_at	---
1443092_at	Mtmr3
1443093_at	---
1443094_at	BB031773
1443095_at	---
1443096_at	Lca5l
1443097_at	D130012P04Rik
1443098_at	---
1443099_at	Fam105b
1443100_at	---
1443101_at	---
1443102_at	Zfp597
1443103_at	D830046C22Rik
1443104_at	---
1443105_at	---
1443106_at	4930562C15Rik
1443107_at	---
1443108_at	---
1443109_at	---
1443110_at	Gtf2e1
1443111_at	Plekha1
1443112_at	Api5
1443113_at	---
1443114_at	A730059M13Rik
1443115_at	---
1443116_at	Psme4
1443117_at	Eya1
1443118_at	---
1443119_at	Grm7
1443120_at	Pdzd4
1443121_at	Calcoco1
1443122_at	---
1443123_at	Tanc2
1443124_at	---
1443125_at	Trip12
1443126_at	---
1443127_at	9630021D06Rik
1443128_at	Ints6
1443129_at	---
1443130_at	Gm6936
1443131_at	Lrp1b
1443132_at	Gm9796
1443133_at	A230070E04Rik
1443134_at	A930005G22Rik
1443135_at	Cog4
1443136_at	LOC432459
1443137_at	---
1443138_at	---
1443139_at	---
1443140_at	Trav17
1443141_at	---
1443142_at	Btrc
1443143_at	Flrt1
1443144_at	Prkcb
1443145_at	Apbb1ip
1443146_at	Atad2
1443147_at	---
1443148_at	Ube2k
1443149_at	---
1443150_at	---
1443151_at	---
1443152_at	Ptcd3
1443153_at	Trip11
1443154_at	6030438J01
1443155_at	---
1443156_at	---
1443157_at	---
1443158_at	---
1443159_at	9130221J17Rik
1443160_at	Sbf2
1443161_at	---
1443162_at	---
1443163_at	Slc39a2
1443164_at	---
1443165_at	Mrps31
1443166_at	---
1443167_at	---
1443168_at	---
1443169_at	---
1443170_at	Cnnm1
1443171_at	---
1443172_at	Orc1l
1443173_at	Ptn
1443174_at	---
1443175_at	A830010M09Rik
1443176_at	Sfmbt2
1443177_at	---
1443178_at	Rnf13
1443179_at	---
1443180_at	---
1443181_at	---
1443182_at	---
1443183_at	Huwe1
1443184_at	Cdc14a /// LOC100047731
1443185_at	Lhfpl2
1443186_at	Tmem202
1443187_at	Rspo3
1443188_at	Ube2w
1443189_at	---
1443190_at	---
1443191_at	---
1443192_at	Themis
1443193_at	Ttll1
1443194_at	---
1443195_at	---
1443196_at	---
1443197_at	Wnt9b
1443198_at	---
1443199_at	Lrch3
1443200_at	Gm12541
1443201_at	---
1443202_at	---
1443203_at	---
1443204_at	---
1443205_at	D5Buc30e
1443206_at	---
1443207_at	---
1443208_at	---
1443209_at	---
1443210_at	Gm10047
1443211_at	---
1443212_at	---
1443213_at	Gtdc1
1443214_at	---
1443215_at	Rims2
1443216_at	---
1443217_at	---
1443218_at	---
1443219_at	---
1443220_at	---
1443221_at	---
1443222_at	---
1443223_at	---
1443224_at	Enpp2
1443225_at	Acvr1c
1443226_at	5730470L24Rik
1443227_at	Bzw2
1443228_at	---
1443229_at	Atad2
1443230_at	---
1443231_at	---
1443232_at	Vax2os2
1443233_at	---
1443234_at	BC088983
1443235_at	Eif2ak4
1443236_at	B230118H07Rik
1443237_at	---
1443238_at	---
1443239_at	---
1443240_at	---
1443241_at	---
1443242_at	D5Ertd121e
1443243_at	---
1443244_at	Ptgr2
1443245_at	---
1443246_at	Fastkd2
1443247_at	---
1443248_at	Tmco3
1443249_at	---
1443250_at	Rgs2
1443251_at	---
1443252_at	Rnf144b
1443253_at	---
1443254_at	---
1443255_s_at	Cdgap
1443256_at	---
1443257_at	9630050E16Rik
1443258_at	Foxp1
1443259_at	---
1443260_at	Meis1
1443261_at	E130307A14Rik
1443262_at	Mrps14
1443263_at	---
1443264_at	Ms4a2
1443265_at	Cd44
1443266_at	Npc2
1443267_at	---
1443268_at	Gm765
1443269_at	D130009B15Rik
1443270_at	---
1443271_at	---
1443272_at	Igdcc4
1443273_at	---
1443274_at	4932435O22Rik
1443275_at	---
1443276_at	Htr5a
1443277_at	Ndst3
1443278_at	---
1443279_at	---
1443280_at	2610301B20Rik
1443281_at	Nrcam
1443282_at	Prpf38a
1443283_at	---
1443284_at	---
1443285_at	---
1443286_at	AU019754
1443287_at	Gm1337
1443288_at	Traf6
1443289_at	---
1443290_at	---
1443291_at	Ank1
1443292_at	---
1443293_at	---
1443294_at	Crkrs
1443295_at	---
1443296_at	Pctk1
1443297_at	---
1443298_at	Fbxw13
1443299_at	Pdlim3
1443300_at	---
1443301_at	---
1443302_at	6720403M19Rik
1443303_at	---
1443304_at	Mtl5
1443305_at	---
1443306_at	---
1443307_at	---
1443308_at	Unc13b
1443309_at	Pdzrn3
1443310_at	Nup210
1443311_at	Thap4
1443312_at	---
1443313_at	A530058N18Rik
1443314_at	2410042D21Rik
1443315_at	Dmd
1443316_at	---
1443317_at	D6Ertd47e
1443318_at	Rad54b
1443319_at	Pag1
1443320_at	---
1443321_at	---
1443322_at	---
1443323_at	Ccdc76
1443324_at	---
1443325_at	---
1443326_at	---
1443327_at	D130043K22Rik
1443328_at	---
1443329_at	7-Mar
1443330_at	D1Ertd646e
1443331_at	---
1443332_at	---
1443333_at	---
1443334_at	D430042O09Rik
1443335_at	---
1443336_at	---
1443337_at	---
1443338_at	---
1443339_at	Fam162a
1443340_at	Cbara1
1443341_at	---
1443342_at	---
1443343_at	---
1443344_at	Fam148c
1443345_at	---
1443346_at	---
1443347_at	---
1443348_at	D030028M11Rik
1443349_at	---
1443350_at	Mta3
1443351_at	---
1443352_at	C77614
1443353_at	---
1443354_at	---
1443355_at	---
1443356_at	---
1443357_at	Zfr
1443358_at	A230065C20Rik
1443359_at	---
1443360_x_at	Arhgap4
1443361_at	---
1443362_at	Zfp277
1443363_at	---
1443364_at	---
1443365_at	Htr4
1443366_at	Napg
1443367_at	---
1443368_at	BB557941
1443369_at	Vwa5b2
1443370_at	---
1443371_at	---
1443372_at	Gm2990
1443373_at	---
1443374_at	Ube2b
1443375_at	Gnas
1443376_at	---
1443377_at	Adam1a
1443378_s_at	Adam1a
1443379_at	A430033K04Rik /// LOC100048446
1443380_at	Adh5
1443381_at	Etv4
1443382_s_at	---
1443383_at	---
1443384_at	Ptk2
1443385_at	A930012N16Rik
1443386_at	---
1443387_at	BB045044
1443388_at	---
1443389_at	---
1443390_at	---
1443391_at	---
1443392_at	Trpv1
1443393_at	---
1443394_at	---
1443395_at	D6Ertd490e
1443396_at	Gm5871 /// Smndc1
1443397_at	Ncoa1
1443398_at	---
1443399_at	AU021001
1443400_at	---
1443401_at	---
1443402_at	---
1443403_at	---
1443404_s_at	D13Ertd94e
1443405_at	---
1443406_at	Plscr4
1443407_at	Rnf13
1443408_at	---
1443409_at	C76434
1443410_at	---
1443411_at	---
1443412_s_at	Mmp16
1443413_s_at	Trpm5
1443414_at	C78513
1443415_at	4931432P07Rik
1443416_at	C79741
1443417_at	C87122
1443418_at	---
1443419_at	D5Ertd525e
1443420_at	Usp8
1443421_s_at	Pcdhb15
1443422_at	2410089E03Rik
1443423_at	Wnk2
1443424_at	2210018M11Rik
1443425_at	---
1443426_at	Sltm
1443427_at	---
1443428_at	D8Ertd67e
1443429_at	---
1443430_at	---
1443431_at	---
1443432_at	AU022680
1443433_at	LOC100044106 /// Plxnc1
1443434_s_at	LOC100044106 /// Plxnc1
1443435_at	---
1443436_at	---
1443437_at	---
1443438_at	---
1443439_at	---
1443440_at	---
1443441_x_at	Gm5141
1443442_at	AU022084
1443443_at	---
1443444_at	---
1443445_at	---
1443446_at	---
1443447_at	---
1443448_x_at	---
1443449_at	---
1443450_at	---
1443451_at	---
1443452_at	---
1443453_at	Zfp651
1443454_at	Sctr
1443455_at	---
1443456_at	3110048L19Rik
1443457_at	A230055J12Rik
1443458_at	D630033O11Rik
1443459_at	---
1443460_at	Gm4250
1443461_at	C79130
1443462_at	D8Ertd572e
1443463_at	---
1443464_at	---
1443465_at	---
1443466_s_at	Polr3b
1443467_at	Dock11
1443468_at	---
1443469_at	---
1443470_at	A530058N18Rik
1443471_at	Zbtb20
1443472_at	C77691
1443473_at	C79562
1443474_at	D7Ertd495e
1443475_at	---
1443476_at	Pax1
1443477_at	Gm5422 /// Psmd2
1443478_at	C86695
1443479_at	---
1443480_at	---
1443481_at	Tube1
1443482_at	---
1443483_at	Xlr5a /// Xlr5b /// Xlr5c
1443484_at	Rpap1
1443485_at	Epha7
1443486_at	Cog7
1443487_at	AU022238
1443488_at	---
1443489_at	---
1443490_at	D3Ertd34e
1443491_at	---
1443492_at	---
1443493_at	Dhx37
1443494_at	Polr3b
1443495_at	Atp5j2
1443496_at	---
1443497_at	---
1443498_at	Mmab
1443499_at	A430075N02
1443500_at	---
1443501_at	---
1443502_at	Birc7
1443503_at	Ip6k3
1443504_at	E330022O07
1443505_at	---
1443506_at	Kctd2 /// LOC100046153
1443507_at	---
1443508_at	Dlgap1
1443509_at	---
1443510_at	Obsl1
1443511_at	---
1443512_at	---
1443513_at	---
1443514_at	---
1443515_at	1110032F04Rik
1443516_at	Atxn2
1443517_at	---
1443518_at	Sgce
1443519_at	---
1443520_at	---
1443521_at	---
1443522_s_at	Phip
1443523_at	Fam135b
1443524_x_at	Bcl10
1443525_at	Dbx2
1443526_at	---
1443527_at	Terf1
1443528_at	Ttbk1
1443529_at	---
1443530_at	---
1443531_at	A930005I04Rik
1443532_at	---
1443533_at	---
1443534_at	---
1443535_at	Rabgap1
1443536_at	Slc7a11
1443537_at	C130009A20Rik
1443538_at	---
1443539_at	Arhgef11
1443540_at	Map3k1
1443541_at	Gm5148
1443542_at	---
1443543_at	---
1443544_at	---
1443545_at	---
1443546_at	---
1443547_at	---
1443548_at	---
1443549_at	4930579E17Rik
1443550_at	---
1443551_at	Atp2a2
1443552_at	---
1443553_at	---
1443554_at	Ssbp3
1443555_at	Gm16039
1443556_at	Tmem140
1443557_at	---
1443558_s_at	Nt5dc3
1443559_at	Rsrc2
1443560_at	Gm10941
1443561_at	---
1443562_at	---
1443563_at	Opa3
1443564_at	---
1443565_at	AI849538
1443566_at	---
1443567_at	BC032203
1443568_x_at	---
1443569_at	Fam161a
1443570_at	Cops3
1443571_at	---
1443572_at	---
1443573_at	Parp1
1443574_at	---
1443575_at	2310040G24Rik
1443576_at	---
1443577_at	---
1443578_at	---
1443579_s_at	Depdc6
1443580_at	Stxbp6
1443581_at	St6gal1
1443582_at	Gas2l2
1443583_at	Ppp4r1l
1443584_at	1110028C15Rik
1443585_at	Zfp526
1443586_at	Fip1l1
1443587_at	Ttc37
1443588_at	---
1443589_at	DXErtd242e
1443590_at	---
1443591_at	Dlx4
1443592_at	---
1443593_at	---
1443594_at	AI043046
1443595_at	---
1443596_at	---
1443597_at	Med14
1443598_at	---
1443599_at	---
1443600_at	Gm9629
1443601_at	Gm12888
1443602_at	---
1443603_at	---
1443604_at	---
1443605_at	---
1443606_at	---
1443607_at	AU020745
1443608_at	---
1443609_s_at	Syvn1
1443610_at	---
1443611_at	---
1443612_at	Ano3
1443613_x_at	---
1443614_at	---
1443615_at	1110057K04Rik
1443616_at	---
1443617_at	---
1443618_at	Pdzd2
1443619_at	Tmem30a
1443620_at	Gpc4
1443621_at	Xaf1
1443622_at	---
1443623_a_at	---
1443624_at	---
1443625_at	Nat11
1443626_at	---
1443627_at	---
1443628_at	---
1443629_at	Nav1
1443630_at	---
1443631_at	---
1443632_at	Obscn
1443633_at	1700086O06Rik
1443634_at	---
1443635_at	Gm128
1443636_at	---
1443637_at	Slc25a42
1443638_at	---
1443639_at	Apcdd1
1443640_at	Zfp617
1443641_at	Fermt3
1443642_at	Taok2
1443643_at	---
1443644_at	---
1443645_at	---
1443646_at	Igsf10
1443647_at	---
1443648_at	9530003O04Rik
1443649_at	---
1443650_at	---
1443651_at	Phc3
1443652_x_at	Spred1
1443653_at	---
1443654_at	Ankfy1
1443655_s_at	Pik3c2a
1443656_at	Fut8
1443657_at	Fhdc1
1443658_at	Zfp828
1443659_at	---
1443660_at	---
1443661_at	---
1443662_at	---
1443663_at	---
1443664_s_at	Cd164l2
1443665_at	Dennd5b
1443666_at	Mid1
1443667_at	C79407
1443668_x_at	C79407
1443669_at	---
1443670_at	Odf3b
1443671_x_at	Odf3b
1443672_at	Lars2
1443673_x_at	---
1443674_at	---
1443675_at	---
1443676_at	---
1443677_at	E030011O05Rik
1443678_at	---
1443679_at	2510003B16Rik
1443680_at	Otx2os1
1443681_at	Fbll1
1443682_at	Eng
1443683_at	---
1443684_at	Gm10034
1443685_at	Ccdc106
1443686_at	H2-DMb2
1443687_x_at	H2-DMb2
1443688_at	Zfp599
1443689_at	---
1443690_at	---
1443691_at	2410089E03Rik
1443692_at	BC057022
1443693_at	AU022332
1443694_at	Rgs20
1443695_at	Habp2
1443696_s_at	Habp2
1443697_at	---
1443698_at	Xaf1
1443699_at	Ptprk
1443700_at	Bcl9l
1443701_at	Fam171a2
1443702_at	Mtap4
1443703_at	Cd28
1443704_at	---
1443705_at	---
1443706_at	C1galt1c1
1443707_at	2900046B09Rik
1443708_at	BC068281
1443709_at	---
1443710_s_at	Spats1
1443711_at	Chd8
1443712_x_at	Ccdc82
1443713_at	Chl1
1443714_at	Cpped1
1443715_at	Rbm24
1443716_at	Gm2102
1443717_at	Dpyd
1443718_at	---
1443719_x_at	Ddx42
1443720_s_at	Bmpr1b
1443721_x_at	Sbno2
1443722_at	---
1443723_at	Trpm3
1443724_at	Jph3
1443725_at	---
1443726_at	Smyd1
1443727_x_at	Smyd1
1443728_at	---
1443729_at	Mtss1
1443730_at	---
1443731_at	---
1443732_at	---
1443733_x_at	Pold3
1443734_at	D5Wsu148e
1443735_at	---
1443736_at	---
1443737_at	---
1443738_at	---
1443739_at	---
1443740_at	St3gal6
1443741_x_at	Whsc1
1443742_x_at	---
1443743_at	1700054O13Rik
1443744_at	---
1443745_s_at	Dmp1
1443746_x_at	Dmp1
1443747_at	Fam48a
1443748_x_at	Ankrd44
1443749_x_at	Slc1a3
1443750_s_at	Rpp40
1443751_at	---
1443752_at	---
1443753_at	Galns
1443754_x_at	---
1443755_at	---
1443756_at	Serpini1
1443757_x_at	Ankzf1 /// Glb1l
1443758_at	Wdr18
1443759_at	---
1443760_at	B830028B13Rik
1443761_at	Nrm
1443762_s_at	Sbf2
1443763_at	Brca1
1443764_x_at	Rab27b
1443765_at	1810058N05Rik
1443766_x_at	Rab11fip4
1443767_at	---
1443768_at	Rhoa
1443769_at	Enam
1443770_x_at	---
1443771_x_at	Smad7
1443772_at	Dzip1
1443773_at	Ylpm1
1443774_at	Zfat
1443775_x_at	Zfat
1443776_at	---
1443777_at	---
1443778_at	Sox4
1443779_s_at	Lcor
1443780_at	---
1443781_at	Dgkd
1443782_x_at	Cyp20a1
1443783_x_at	H2-Aa
1443784_at	A230046K03Rik
1443785_x_at	Pdlim7
1443786_at	Utf1
1443787_x_at	Casp14
1443788_at	Runx1t1
1443789_x_at	Cox8c
1443790_x_at	4930414L22Rik
1443791_at	Rnf220
1443792_at	Tsga14
1443793_x_at	Ints1
1443794_x_at	Noc4l
1443795_at	Tcf19
1443796_at	Il16
1443797_at	Agps
1443798_at	Pik3cd
1443799_at	---
1443800_at	---
1443801_at	---
1443802_at	---
1443803_x_at	Hoxa5
1443804_at	Ppp2r2c
1443805_at	Dact3
1443806_x_at	---
1443807_x_at	Ccnf
1443808_at	D2Bwg1423e
1443809_at	---
1443810_at	Tssk4
1443811_at	---
1443812_x_at	---
1443813_x_at	Bckdk
1443814_x_at	Ctsh
1443815_x_at	Slk
1443816_s_at	Pik3r6
1443817_x_at	Nkx2-6
1443818_at	---
1443819_x_at	Fis1
1443820_x_at	Elovl1
1443821_at	---
1443822_s_at	Cisd1
1443823_s_at	Atp1a2
1443824_s_at	Car7
1443825_x_at	Spaca3
1443826_x_at	Men1
1443827_x_at	Fam20c
1443828_x_at	Herpud2
1443829_x_at	Coasy
1443830_x_at	Rnf103
1443831_s_at	Mtl5
1443832_s_at	Sdpr
1443833_at	---
1443834_at	---
1443835_x_at	Fam100b /// Gm7367
1443836_x_at	Wdr48
1443837_x_at	Bcl2
1443838_x_at	Fads2
1443839_at	1700010H22Rik
1443840_x_at	1700010H22Rik
1443841_x_at	Uap1l1
1443842_at	Arfgef2
1443843_x_at	Rpl9
1443844_at	Rhox13
1443845_x_at	1700012P22Rik
1443846_x_at	Pank2
1443847_x_at	Aff2
1443848_at	---
1443849_x_at	Urod
1443850_at	---
1443851_at	Ppp4r4
1443852_at	---
1443853_x_at	Sfmbt1
1443854_at	Hand2
1443855_at	Kcnc1
1443856_at	Rabep1
1443857_at	Hook3
1443858_at	9230105E10Rik
1443859_at	LOC100045795 /// Rsbn1
1443860_at	Ptprd
1443861_at	Cgnl1
1443862_at	Mbtd1
1443863_at	Fndc3a
1443864_at	Dtl
1443865_at	Gabra2
1443866_at	Lrtm1
1443867_at	Ankrd12
1443868_at	Atp13a3
1443869_at	E430028B21Rik
1443870_at	Abcc4
1443871_at	---
1443872_at	---
1443873_at	4933403F05Rik
1443874_at	Fam164c
1443875_at	Rimbp3
1443876_at	---
1443877_a_at	Rapgef6
1443878_at	Rapgef6
1443879_at	Mier1
1443880_at	Zbtb39
1443881_at	Pofut1
1443882_at	---
1443883_at	Sys1
1443884_at	Thada
1443885_at	---
1443886_at	Prkcz2
1443887_at	Ankrd13c
1443888_at	AU023762
1443889_at	9030619P08Rik
1443890_at	---
1443891_at	Rad51l3
1443892_at	I1C0022H11Rik /// LOC100045488
1443893_at	---
1443894_at	Evi2a
1443895_at	LOC633947
1443896_at	Tbc1d5
1443897_at	Ddit3
1443898_at	Bcl7c
1443899_at	4922501C03Rik
1443900_at	Chd8
1443901_at	C2cd2
1443902_at	6430573F11Rik
1443903_at	Ppm1a
1443904_at	Fads6
1443905_at	Hpvc-ps
1443906_at	Cd55
1443907_at	Lnpep
1443908_at	---
1443909_at	Cstf3
1443910_at	6330408A02Rik
1443911_at	---
1443912_at	---
1443913_at	---
1443914_at	Lipk
1443915_at	Mrpl47
1443916_at	2900026A02Rik
1443917_at	Tmbim4
1443918_at	2700050L05Rik
1443919_at	Prrt3
1443920_at	Ccdc66
1443921_at	Ranbp3l
1443922_at	Rcor3
1443923_at	Akap13
1443924_at	Wnk3
1443925_at	Gatsl2
1443926_at	---
1443927_at	Uba6
1443928_at	Cytip
1443929_at	9830004L10Rik
1443930_at	Zfp811
1443931_at	Ccnb2-ps
1443932_at	Klhdc1
1443933_at	Tc2n
1443934_at	9230110C19Rik
1443935_at	BC032203
1443936_at	---
1443937_at	---
1443938_at	---
1443939_at	Gm12824
1443940_at	Lrit2
1443941_at	Gm447
1443942_at	Gabpb2
1443943_at	Plag1
1443944_at	C530005A16Rik
1443945_at	C130073F10Rik
1443946_s_at	AU040972
1443947_at	Lims1
1443948_at	Ttc9c
1443949_at	---
1443950_at	Hmgxb3
1443951_at	C230076A16Rik
1443952_at	---
1443953_at	Tex2
1443954_at	Rad18
1443955_at	4933434E20Rik
1443956_at	Zfp397
1443957_at	Dixdc1
1443958_at	9030203C11Rik
1443959_at	Tmem72
1443960_at	---
1443961_at	Gm4340
1443962_at	Tfdp2
1443963_at	Aff2
1443964_at	Tmie
1443965_at	---
1443966_at	---
1443967_at	Banf2
1443968_at	Adarb1
1443969_at	Irs2
1443970_at	Ntrk3
1443971_x_at	Mpp7
1443972_at	AI465300
1443973_at	Dact2
1443974_at	Plcl1
1443975_at	Trip11
1443976_at	Cdk5rap2
1443977_at	E130014H10Rik
1443978_at	Ankle1
1443979_at	A830021K08Rik
1443980_at	Agrn
1443981_at	---
1443982_at	Rgnef
1443983_at	---
1443984_at	Lin9
1443985_at	Zfp719
1443986_at	Cdc73
1443987_at	Klhl18
1443988_at	Rbm39
1443989_at	Trim9
1443990_at	Ntrk1
1443991_at	Dock1
1443992_at	Nipbl
1443993_at	Zc3h12a
1443994_at	6030407O03Rik
1443995_at	Gm9
1443996_at	---
1443997_at	Gprin2
1443998_at	---
1443999_at	---
1444000_at	B930059L03Rik
1444001_at	---
1444002_at	Foxl2
1444003_at	Neurl3
1444004_at	Thoc2
1444005_at	---
1444006_at	Setd2
1444007_at	A830082K12Rik
1444008_at	Gm2137
1444009_at	Rassf4
1444010_at	Eif4e
1444011_at	Arpc5l
1444012_at	Yipf3
1444013_at	5930412G12Rik
1444014_at	D830025C05Rik
1444015_at	---
1444016_at	Anxa1
1444017_at	---
1444018_at	B930098A02Rik
1444019_at	Lrrc19
1444020_at	---
1444021_at	Sqstm1
1444022_at	---
1444023_at	Ank2
1444024_at	Ercc6l
1444025_at	Kcnj3
1444026_at	AI593442
1444027_at	Slc30a8
1444028_s_at	Dock9
1444029_at	Parp11
1444030_at	Dcp1b
1444031_at	Camk2d
1444032_at	---
1444033_at	---
1444034_at	---
1444035_at	Mesdc2
1444036_at	---
1444037_at	Lman1
1444038_at	AU015836
1444039_at	Disp2
1444040_at	Lair1
1444041_at	AU041133
1444042_at	Trip11
1444043_at	---
1444044_at	---
1444045_at	---
1444046_at	D430041B17Rik
1444047_at	---
1444048_at	---
1444049_at	Adat1
1444050_at	Wisp3
1444051_at	1700019D03Rik
1444052_at	Flt4
1444053_at	Ssbp1
1444054_at	---
1444055_at	---
1444056_at	---
1444057_at	---
1444058_at	Dzip3
1444059_at	6330415G19Rik
1444060_at	2610027K06Rik
1444061_at	Prr9
1444062_at	2900056L01Rik
1444063_at	5430435G22Rik
1444064_at	Samhd1
1444065_at	Cyb5d2
1444066_at	Gapvd1
1444067_at	Pde1c
1444068_at	Med13
1444069_at	---
1444070_at	AA914427
1444071_at	9630013A20Rik
1444072_at	---
1444073_at	Maf
1444074_at	Syne2
1444075_at	Filip1
1444076_at	---
1444077_at	Stxbp5l
1444078_at	Cd8a
1444079_at	---
1444080_at	Nav2
1444081_at	---
1444082_at	A730017C20Rik
1444083_at	Ttn
1444084_at	LOC676960 /// Prrg4
